customer_id,product_id
22084,17784
22084,2982
22084,23568
22084,24200
22084,20979
22084,26222
22084,26221
22084,20581
22084,3542
23084,16168
23084,24912
23084,3662
23084,2934
23084,11491
23084,11492
23084,11542
23084,16055
23084,2365
23084,24090
23648,17962
23648,23887
23648,23872
23648,27720
23648,17693
23648,24439
23648,26639
23648,20589
23648,3197
23648,4130
24492,21102
24492,27053
24492,25590
24492,3662
24492,25310
24492,7752
24492,3470
24492,22112
24492,2159
24492,1341
24977,12956
24977,4042
24977,23289
24977,3590
24977,3477
24977,23468
24977,9223
24977,24559
24977,26919
24977,26925
25603,2655
25603,1027
25603,10732
25603,23868
25603,22127
25603,18273
25603,18272
25603,1226
25603,1337
25603,1453
25820,26639
25820,24870
25820,17693
25820,10704
25820,4734
25820,19516
25820,27946
25820,4105
25820,26345
25820,26349
29024,2092
29024,12956
29024,16164
29024,26717
29024,22603
29024,22956
29024,11525
29024,11511
29024,2171
29024,2366
29991,24152
29991,3542
29991,626
29991,3662
29991,24192
29991,4130
29991,26219
29991,20589
29991,22030
29991,3536
30715,2938
30715,3375
30715,27254
30715,19213
30715,12055
30715,1558
30715,20040
30715,2019
30715,174
30715,250
30940,20221
30940,23712
30940,21405
30940,2949
30940,3863
30940,2798
30940,20288
30940,2927
30940,3493
30940,27408
30965,18737
30965,2723
30965,2853
30965,3480
30965,3541
30965,305
30965,27054
30965,1172
30965,27074
30965,7869
33058,3662
33058,4130
33058,24456
33058,1287
33058,23584
33058,3438
33058,4770
33058,1288
33058,22674
33058,7832
33369,23584
33369,21410
33369,22034
33369,24071
33369,5836
33369,23585
33369,22978
33369,25099
33369,23549
33369,23580
33565,22584
33565,24581
33565,26274
33565,22598
33565,26365
33565,15809
33565,24587
33565,20882
33565,17788
33565,24829
36255,2807
36255,10129
36255,754
36255,441
36255,2376
36255,5301
36255,18347
36255,6242
36255,11069
36255,8506
37716,20589
37716,24654
37716,3536
37716,24024
37716,23495
37716,21213
37716,23491
37716,24016
37716,24008
37716,23712
37991,3662
37991,23450
37991,24653
37991,20589
37991,22124
37991,17847
37991,4130
37991,2520
37991,5462
37991,27117
38204,4042
38204,21410
38204,24883
38204,22253
38204,23760
38204,26676
38204,10238
38204,26161
38204,11567
38204,11364
38492,3662
38492,22615
38492,3150
38492,9064
38492,3757
38492,24456
38492,23887
38492,9718
38492,17909
38492,4940
38660,20589
38660,22030
38660,2839
38660,2821
38660,21122
38660,15724
38660,3617
38660,1201
38660,21120
38660,20953
39156,17173
39156,21891
39156,2426
39156,16091
39156,2673
39156,14639
39156,13871
39156,14884
39156,13450
39156,4759
40431,25628
40431,1078
40431,4529
40431,8629
40431,20055
40431,174
40431,250
40431,255
40431,279
40431,325
42108,17847
42108,26717
42108,3662
42108,22030
42108,22237
42108,16824
42108,18691
42108,3617
42108,10031
42108,5464
42704,11349
42704,15200
42704,3203
42704,20145
42704,1727
42704,17568
42704,3204
42704,2696
42704,17472
42704,17579
43035,3662
43035,23563
43035,21410
43035,23887
43035,3477
43035,4130
43035,10031
43035,5213
43035,5214
43035,16959
43270,26717
43270,11847
43270,17866
43270,18861
43270,11778
43270,24237
43270,7167
43270,6121
43270,7630
43270,11153
44790,22257
44790,16830
44790,20589
44790,3683
44790,24439
44790,25676
44790,15568
44790,16412
44790,23563
44790,20581
44922,15183
44922,22030
44922,25614
44922,25578
44922,20755
44922,3524
44922,21622
44922,7884
44922,25448
44922,23886
45462,3662
45462,24664
45462,24654
45462,2662
45462,18691
45462,20416
45462,2839
45462,21159
45462,20581
45462,20151
45832,17135
45832,478
45832,3121
45832,1815
45832,2878
45832,2730
45832,2723
45832,1226
45832,1337
45832,1453
46083,23450
46083,7839
46083,25367
46083,21652
46083,174
46083,250
46083,255
46083,279
46083,325
46083,440
46290,9223
46290,22127
46290,3542
46290,3717
46290,1226
46290,1337
46290,1453
46290,1942
46290,2001
46290,2147
49910,3617
49910,21611
49910,12735
49910,12736
49910,3663
49910,22126
49910,26468
49910,26471
49910,28088
49910,26463
50245,3662
50245,8039
50245,26066
50245,10459
50245,28113
50245,3531
50245,22680
50245,12342
50245,8079
50245,11482
50248,23468
50248,23469
50248,27117
50248,24654
50248,17985
50248,21910
50248,15817
50248,23498
50248,23502
50248,23569
50620,3524
50620,18691
50620,18367
50620,26717
50620,21928
50620,5733
50620,23886
50620,174
50620,250
50620,255
51963,3662
51963,10031
51963,26717
51963,3524
51963,4130
51963,16753
51963,10129
51963,22257
51963,14526
51963,14522
57064,26717
57064,22030
57064,20025
57064,11701
57064,3617
57064,12973
57064,22594
57064,24551
57064,11801
57064,15826
57963,12269
57963,24372
57963,10218
57963,4916
57963,4913
57963,174
57963,250
57963,255
57963,279
57963,325
58699,14319
58699,20581
58699,23563
58699,3477
58699,5846
58699,7836
58699,7834
58699,7149
58699,7835
58699,8262
58869,1027
58869,174
58869,250
58869,255
58869,279
58869,325
58869,440
58869,479
58869,585
58869,593
59980,2329
59980,3172
59980,14268
59980,14925
59980,24110
59980,25125
59980,12054
59980,3829
59980,24434
59980,1874
60451,20581
60451,5767
60451,25550
60451,18367
60451,18414
60451,24016
60451,24008
60451,24024
60451,24012
60451,24020
61272,17886
61272,6957
61272,554
61272,6961
61272,17885
61272,12857
61272,12853
61272,17877
61272,19390
61272,21758
63580,23887
63580,3524
63580,26717
63580,24456
63580,22257
63580,23886
63580,3617
63580,5214
63580,23872
63580,16216
64319,23584
64319,5797
64319,23585
64319,22978
64319,24071
64319,25099
64319,23549
64319,23580
64319,635
64319,13896
65588,22030
65588,26297
65588,21030
65588,7319
65588,22034
65588,13368
65588,17909
65588,6482
65588,17259
65588,19419
68525,3477
68525,25623
68525,22766
68525,23469
68525,918
68525,23563
68525,174
68525,250
68525,255
68525,279
69157,20664
69157,20416
69157,6607
69157,19419
69157,20151
69157,17749
69157,24559
69157,22030
69157,20911
69157,1547
71192,1027
71192,12444
71192,12442
71192,10682
71192,2329
71192,3048
71192,22078
71192,4027
71192,1977
71192,18005
71304,11219
71304,4230
71304,16959
71304,12236
71304,12235
71304,12258
71304,22746
71304,22913
71304,22749
71304,22748
71796,4086
71796,4190
71796,3262
71796,4207
71796,3484
71796,3674
71796,4117
71796,1226
71796,1337
71796,1453
74047,1027
74047,9518
74047,21290
74047,21343
74047,17951
74047,9521
74047,174
74047,250
74047,255
74047,279
74315,24464
74315,6330
74315,24463
74315,24870
74315,24461
74315,24868
74315,24462
74315,24867
74315,23571
74315,24465
76271,27397
76271,14068
76271,1175
76271,4241
76271,18780
76271,18779
76271,4117
76271,4207
76271,3246
76271,2747
77181,3248
77181,20349
77181,27831
77181,3744
77181,2943
77181,6462
77181,3413
77181,4244
77181,3500
77181,21351
79058,2321
79058,8353
79058,4230
79058,8352
79058,10257
79058,11399
79058,14277
79058,6601
79058,406
79058,6602
84320,1027
84320,13398
84320,3662
84320,26114
84320,21611
84320,28367
84320,22257
84320,24076
84320,20589
84320,22030
