customer_id,product_id
63580,22030
63580,3524
63580,20581
63580,20589
63580,4230
63580,23887
63580,1027
64319,3662
64319,11219
64319,26717
64319,22030
64319,3524
64319,20581
64319,20589
64319,4230
64319,23887
64319,1027
65588,3662
65588,11219
65588,26717
65588,22030
65588,3524
65588,20581
65588,20589
65588,4230
65588,23887
65588,1027
68525,3662
68525,11219
68525,26717
68525,22030
68525,3524
68525,20581
68525,20589
68525,4230
68525,23887
68525,1027
69157,3662
69157,11219
69157,26717
69157,22030
69157,3524
69157,20581
69157,20589
69157,4230
69157,23887
69157,1027
71192,3662
71192,11219
71192,26717
71192,22030
71192,3524
71192,20581
71192,20589
71192,4230
71192,23887
71192,1027
71304,3662
71304,11219
71304,26717
71304,22030
71304,3524
71304,20581
71304,20589
71304,4230
71304,23887
71304,1027
71796,3662
71796,11219
71796,26717
71796,22030
71796,3524
71796,20581
71796,20589
71796,4230
71796,23887
71796,1027
74047,3662
74047,11219
74047,26717
74047,22030
74047,3524
74047,20581
74047,20589
74047,4230
74047,23887
74047,1027
74315,3662
74315,11219
74315,26717
74315,22030
74315,3524
74315,20581
74315,20589
74315,4230
74315,23887
74315,1027
76271,3662
76271,11219
76271,26717
76271,22030
76271,3524
76271,20581
76271,20589
76271,4230
76271,23887
76271,1027
77181,3662
77181,11219
77181,26717
77181,22030
77181,3524
77181,20581
77181,20589
77181,4230
77181,23887
77181,1027
79058,3662
79058,11219
79058,26717
79058,22030
79058,3524
79058,20581
79058,20589
79058,4230
79058,23887
79058,1027
84320,3662
84320,11219
84320,26717
84320,22030
84320,3524
84320,20581
84320,20589
84320,4230
84320,23887
84320,1027
